,,feature,feature,feature,feature,feature
,,A_sudden_spike_in_the_rank_of_sm_0,A_sudden_spike_in_the_rank_of_sm_1,A_sudden_spike_in_the_rank_of_sm_2,A_sudden_spike_in_the_rank_of_sm_3,A_sudden_spike_in_the_rank_of_sm_4
datetime,instrument,,,,,
2017-10-16,SH600119,,,,0.0,0.8
2017-10-16,SH600120,,,,0.0,0.9
2017-10-16,SH600121,,,,0.0,0.8
2017-10-16,SH600122,,,,0.0,0.9
2017-10-16,SH600123,,,,0.0,0.5
2017-10-16,SH600125,,,,0.0,0.5
2017-10-16,SH600126,,,,0.0,0.6
2017-10-16,SH600127,,,,0.0,0.6
2017-10-16,SH600128,,,,0.0,0.9
2017-10-16,SH600129,,,,0.0,0.6
2017-10-16,SH600130,,,,0.0,0.8
2017-10-16,SH600131,,,,0.0,0.9
2017-10-16,SH600132,,,,0.0,0.9
2017-10-16,SH600133,,,,0.0,0.9
2017-10-16,SH600135,,,,0.0,0.9
2017-10-16,SH600136,,,,0.0,0.6
2017-10-16,SH600137,,,,0.0,0.30000000000000004
2017-10-16,SH600138,,,,0.0,0.8
2017-10-16,SH600139,,,,0.0,0.8
2017-10-16,SH600141,,,,0.0,0.19999999999999996
2017-10-16,SH600143,,,,0.0,0.8
2017-10-16,SH600145,,,,0.0,
2017-10-16,SH600146,,,,0.0,
2017-10-16,SH600148,,,,0.0,0.9
2017-10-16,SH600149,,,,0.0,0.19999999999999996
2017-10-16,SH600150,,,,0.0,
2017-10-16,SH600151,,,,0.0,0.9
2017-10-16,SH600152,,,,0.0,0.9
2017-10-16,SH600153,,,,0.0,0.9
2017-10-16,SH600155,,,,0.0,0.9
2017-10-16,SH600156,,,,0.0,0.8
2017-10-16,SH600157,,,,0.0,0.7
2017-10-16,SH600158,,,,0.0,0.9
2017-10-16,SH600159,,,,0.0,0.8
2017-10-16,SH600160,,,,0.0,0.8
2017-10-16,SH600161,,,,0.0,0.9
2017-10-16,SH600162,,,,0.0,0.7
2017-10-16,SH600163,,,,0.0,0.9
2017-10-16,SH600165,,,,0.0,0.8
2017-10-16,SH600166,,,,0.0,0.8
2017-10-16,SH600167,,,,0.0,0.8
2017-10-16,SH600168,,,,0.0,0.9
2017-10-16,SH600169,,,,0.0,0.8
2017-10-16,SH600170,,,,0.0,0.9
2017-10-16,SH600171,,,,0.0,0.9
2017-10-16,SH600172,,,,0.0,0.9
2017-10-16,SH600173,,,,0.0,0.8
2017-10-16,SH600175,,,,0.0,
2017-10-16,SH600176,,,,0.0,0.9
2017-10-16,SH600177,,,,0.0,0.7
2017-10-16,SH600178,,,,0.0,0.9
2017-10-16,SH600179,,,,0.0,0.7
2017-10-16,SH600180,,,,0.0,0.9
2017-10-16,SH600182,,,,0.0,0.30000000000000004
2017-10-16,SH600183,,,,0.0,0.9
2017-10-16,SH600184,,,,0.0,0.6
2017-10-16,SH600185,,,,0.0,0.8
2017-10-16,SH600186,,,,0.0,0.9
2017-10-16,SH600187,,,,0.0,0.9
2017-10-16,SH600188,,,,0.0,0.5
2017-10-16,SH600189,,,,0.0,0.0
2017-10-16,SH600190,,,,0.0,0.8
2017-10-16,SH600191,,,,0.0,0.6
2017-10-16,SH600192,,,,0.0,0.9
2017-10-16,SH600193,,,,0.0,0.9
2017-10-16,SH600195,,,,0.0,0.0
2017-10-16,SH600196,,,,0.0,0.30000000000000004
2017-10-16,SH600197,,,,0.0,0.8
2017-10-16,SH600198,,,,0.0,0.7
2017-10-16,SH600199,,,,0.0,0.9
2017-10-16,SH600200,,,,0.0,0.9
2017-10-16,SH600201,,,,0.0,0.9
2017-10-16,SH600202,,,,0.0,0.9
2017-10-16,SH600203,,,,0.0,0.9
2017-10-16,SH600206,,,,0.0,0.6
2017-10-16,SH600207,,,,0.0,0.9
2017-10-16,SH600208,,,,0.0,0.8
2017-10-16,SH600209,,,,0.0,
2017-10-16,SH600210,,,,0.0,0.9
2017-10-16,SH600211,,,,0.0,0.9
2017-10-16,SH600212,,,,0.0,0.5
2017-10-16,SH600213,,,,0.0,0.6
2017-10-16,SH600215,,,,0.0,0.7
2017-10-16,SH600216,,,,0.0,0.9
2017-10-16,SH600217,,,,0.0,0.9
2017-10-16,SH600218,,,,0.0,0.9
2017-10-16,SH600219,,,,0.0,0.19999999999999996
2017-10-16,SH600220,,,,0.0,0.8
2017-10-16,SH600221,,,,0.0,0.7
2017-10-16,SH600222,,,,0.0,0.9
2017-10-16,SH600223,,,,0.0,0.9
2017-10-16,SH600225,,,,0.0,0.75
2017-10-16,SH600226,,,,0.0,0.9
2017-10-16,SH600227,,,,0.0,0.19999999999999996
2017-10-16,SH600228,,,,0.0,0.6
2017-10-16,SH600229,,,,0.0,0.4
2017-10-16,SH600230,,,,0.0,0.09999999999999998
2017-10-16,SH600231,,,,0.0,0.4
2017-10-16,SH600232,,,,0.0,0.4
2017-10-16,SH600233,,,,0.0,0.9
2017-10-16,SH600234,,,,0.0,0.8
2017-10-16,SH600235,,,,0.0,0.8
2017-10-16,SH600236,,,,0.0,0.8
2017-10-16,SH600237,,,,0.0,0.9
2017-10-16,SH600238,,,,0.0,0.9
2017-10-16,SH600239,,,,0.0,
2017-10-16,SH600240,,,,0.0,0.9
2017-10-16,SH600241,,,,0.0,0.6
2017-10-16,SH600242,,,,0.0,0.09999999999999998
2017-10-16,SH600243,,,,0.0,0.9
2017-10-16,SH600246,,,,0.0,0.8
2017-10-16,SH600247,,,,0.0,0.9
2017-10-16,SH600248,,,,0.0,
2017-10-16,SH600249,,,,0.0,0.9
2017-10-16,SH600250,,,,0.0,0.9
2017-10-16,SH600251,,,,0.0,0.4
2017-10-16,SH600252,,,,0.0,0.9
2017-10-16,SH600255,,,,0.0,0.9
2017-10-16,SH600256,,,,0.0,0.9
2017-10-16,SH600257,,,,0.0,
2017-10-16,SH600258,,,,0.0,0.9
2017-10-16,SH600259,,,,0.0,0.4
2017-10-16,SH600260,,,,0.0,0.6
2017-10-16,SH600261,,,,0.0,0.9
2017-10-16,SH600262,,,,0.0,0.9
2017-10-16,SH600265,,,,0.0,0.4
2017-10-16,SH600266,,,,0.0,0.19999999999999996
2017-10-16,SH600267,,,,0.0,0.7
2017-10-16,SH600268,,,,0.0,0.9
2017-10-16,SH600269,,,,0.0,0.8
2017-10-16,SH600270,,,,0.0,0.6
2017-10-16,SH600271,,,,0.0,0.5
2017-10-16,SH600272,,,,0.0,0.9
2017-10-16,SH600273,,,,0.0,0.9
2017-10-16,SH600275,,,,0.0,0.6
2017-10-16,SH600276,,,,0.0,0.5
2017-10-16,SH600277,,,,0.0,0.8
2017-10-16,SH600278,,,,0.0,0.9
2017-10-16,SH600279,,,,0.0,0.9
2017-10-16,SH600280,,,,0.0,0.7
2017-10-16,SH600281,,,,0.0,0.9
2017-10-16,SH600282,,,,0.0,0.5
2017-10-16,SH600283,,,,0.0,0.9
2017-10-16,SH600284,,,,0.0,0.9
2017-10-16,SH600285,,,,0.0,0.4
2017-10-16,SH600287,,,,0.0,0.9
2017-10-16,SH600288,,,,0.0,0.09999999999999998
2017-10-16,SH600289,,,,0.0,
2017-10-16,SH600290,,,,0.0,0.9
2017-10-16,SH600291,,,,0.0,0.8
2017-10-16,SH600292,,,,0.0,0.9
2017-10-16,SH600293,,,,0.0,0.6
2017-10-16,SH600295,,,,0.0,0.5
2017-10-16,SH600297,,,,0.0,0.9
2017-10-16,SH600298,,,,0.0,0.9
2017-10-16,SH600299,,,,0.0,0.9
2017-10-16,SH600300,,,,0.0,0.8
2017-10-16,SH600301,,,,0.0,0.7
2017-10-16,SH600302,,,,0.0,0.9
2017-10-16,SH600303,,,,0.0,0.9
2017-10-16,SH600305,,,,0.0,0.9
2017-10-16,SH600306,,,,0.0,0.9
2017-10-16,SH600307,,,,0.0,0.4
2017-10-16,SH600308,,,,0.0,0.6
2017-10-16,SH600309,,,,0.0,0.9
2017-10-16,SH600310,,,,0.0,0.7
2017-10-16,SH600311,,,,0.0,0.8
2017-10-16,SH600312,,,,0.0,0.9
2017-10-16,SH600313,,,,0.0,0.0
2017-10-16,SH600315,,,,0.0,0.0
2017-10-16,SH600316,,,,0.0,0.7
2017-10-16,SH600317,,,,0.0,0.9
2017-10-16,SH600318,,,,0.0,0.8
2017-10-16,SH600319,,,,0.0,0.9
2017-10-16,SH600320,,,,0.0,0.09999999999999998
2017-10-16,SH600321,,,,0.0,0.9
2017-10-16,SH600322,,,,0.0,0.9
2017-10-16,SH600323,,,,0.0,0.9
2017-10-16,SH600325,,,,0.0,0.8
2017-10-16,SH600326,,,,0.0,0.8
2017-10-16,SH600327,,,,0.0,0.9
2017-10-16,SH600328,,,,0.0,
2017-10-16,SH600329,,,,0.0,0.9
2017-10-16,SH600330,,,,0.0,0.9
2017-10-16,SH600331,,,,0.0,
2017-10-16,SH600332,,,,0.0,0.19999999999999996
2017-10-16,SH600333,,,,0.0,0.9
2017-10-16,SH600335,,,,0.0,0.9
2017-10-16,SH600336,,,,0.0,0.9
2017-10-16,SH600337,,,,0.0,0.8
2017-10-16,SH600338,,,,0.0,0.30000000000000004
2017-10-16,SH600339,,,,0.0,0.9
2017-10-16,SH600340,,,,0.0,0.8
2017-10-16,SH600343,,,,0.0,0.6
2017-10-16,SH600345,,,,0.0,0.9
2017-10-16,SH600346,,,,0.0,0.8
2017-10-16,SH600348,,,,0.0,0.4
2017-10-16,SH600350,,,,0.0,0.7
2017-10-17,SH000300,,,,0.0,0.8
2017-10-17,SH000852,,,,0.0,0.5
2017-10-17,SH000905,,,,0.0,0.5
2017-10-17,SH000906,,,,0.0,0.7
2017-10-17,SH000985,,,,0.0,0.7
2017-10-17,SH600000,,,,0.0,0.8
2017-10-17,SH600004,,,,0.0,0.5
2017-10-17,SH600006,,,,0.0,0.5
2017-10-17,SH600007,,,,0.0,0.7
2017-10-17,SH600008,,,,0.0,0.5
2017-10-17,SH600009,,,,0.0,0.8
2017-10-17,SH600010,,,,0.0,0.8
2017-10-17,SH600011,,,,0.0,0.55
2017-10-17,SH600012,,,,0.0,0.0
2017-10-17,SH600015,,,,0.0,0.7
2017-10-17,SH600016,,,,0.0,0.6
2017-10-17,SH600017,,,,0.0,0.8
2017-10-17,SH600018,,,,0.0,0.09999999999999998
2017-10-17,SH600019,,,,0.0,0.9
2017-10-17,SH600020,,,,0.0,0.30000000000000004
2017-10-17,SH600021,,,,0.0,0.30000000000000004
2017-10-17,SH600022,,,,0.0,0.9
2017-10-17,SH600023,,,,0.0,0.30000000000000004
2017-10-17,SH600026,,,,0.0,0.4
2017-10-17,SH600027,,,,0.0,0.5
2017-10-17,SH600028,,,,0.0,0.0
2017-10-17,SH600029,,,,0.0,0.9
2017-10-17,SH600030,,,,0.0,0.7
2017-10-17,SH600031,,,,0.0,0.5
2017-10-17,SH600033,,,,0.0,0.44999999999999996
2017-10-17,SH600035,,,,0.0,0.5
2017-10-17,SH600036,,,,0.0,0.4
2017-10-17,SH600037,,,,0.0,0.6
2017-10-17,SH600038,,,,0.0,0.4
2017-10-17,SH600039,,,,0.0,0.30000000000000004
2017-10-17,SH600048,,,,0.0,0.19999999999999996
2017-10-17,SH600050,,,,0.0,0.19999999999999996
2017-10-17,SH600051,,,,0.0,0.0
2017-10-17,SH600052,,,,0.0,0.4
2017-10-17,SH600053,,,,0.0,0.30000000000000004
2017-10-17,SH600054,,,,0.0,0.09999999999999998
2017-10-17,SH600055,,,,0.0,0.19999999999999996
2017-10-17,SH600056,,,,0.0,0.5
2017-10-17,SH600057,,,,0.0,0.19999999999999996
2017-10-17,SH600058,,,,0.0,0.9
2017-10-17,SH600059,,,,0.0,0.6
2017-10-17,SH600060,,,,0.0,0.0
2017-10-17,SH600061,,,,0.0,0.4
2017-10-17,SH600062,,,,0.0,0.5
2017-10-17,SH600063,,,,0.0,0.4
2017-10-17,SH600064,,,,0.0,0.5
2017-10-17,SH600066,,,,0.0,0.5
2017-10-17,SH600067,,,,0.0,0.5
2017-10-17,SH600068,,,,0.0,0.5
2017-10-17,SH600069,,,,0.0,0.8
2017-10-17,SH600070,,,,0.0,0.8
2017-10-17,SH600071,,,,0.0,0.6
2017-10-17,SH600072,,,,0.0,0.6
2017-10-17,SH600073,,,,0.0,0.9
2017-10-17,SH600074,,,,0.0,
2017-10-17,SH600075,,,,0.0,0.5
2017-10-17,SH600076,,,,0.0,0.9
2017-10-17,SH600077,,,,0.0,0.7
2017-10-17,SH600078,,,,0.0,0.09999999999999998
2017-10-17,SH600079,,,,0.0,0.5
2017-10-17,SH600080,,,,0.0,0.9
2017-10-17,SH600081,,,,0.0,0.5
2017-10-17,SH600082,,,,0.0,0.0
2017-10-17,SH600083,,,,0.0,0.7
2017-10-17,SH600084,,,,0.0,
2017-10-17,SH600085,,,,0.0,0.6
2017-10-17,SH600086,,,,0.0,0.5
2017-10-17,SH600088,,,,0.0,0.4
2017-10-17,SH600089,,,,0.0,0.5
2017-10-17,SH600090,,,,0.0,0.7
2017-10-17,SH600091,,,,0.0,0.30000000000000004
2017-10-17,SH600093,,,,0.0,0.8
2017-10-17,SH600094,,,,0.0,0.5
2017-10-17,SH600095,,,,0.0,0.7
2017-10-17,SH600096,,,,0.0,0.5
2017-10-17,SH600097,,,,0.0,0.7
2017-10-17,SH600098,,,,0.0,0.09999999999999998
2017-10-17,SH600099,,,,0.0,0.5
2017-10-17,SH600100,,,,0.0,0.7
2017-10-17,SH600101,,,,0.0,0.7
2017-10-17,SH600103,,,,0.0,0.7
2017-10-17,SH600104,,,,0.0,0.8
2017-10-17,SH600105,,,,0.0,0.19999999999999996
2017-10-17,SH600106,,,,0.0,0.7
2017-10-17,SH600107,,,,0.0,0.6
2017-10-17,SH600108,,,,0.0,0.8
2017-10-17,SH600109,,,,0.0,0.8
2017-10-17,SH600110,,,,0.0,0.375
2017-10-17,SH600111,,,,0.0,0.8
2017-10-17,SH600112,,,,0.0,0.30000000000000004
2017-10-17,SH600113,,,,0.0,0.09999999999999998
2017-10-17,SH600114,,,,0.0,0.0
2017-10-17,SH600115,,,,0.0,0.09999999999999998
2017-10-17,SH600116,,,,0.0,0.9
2017-10-17,SH600117,,,,0.0,0.8
2017-10-17,SH600118,,,,0.0,0.19999999999999996
2017-10-17,SH600119,,,,0.0,0.0
2017-10-17,SH600120,,,,0.0,0.19999999999999996
2017-10-17,SH600121,,,,0.0,0.19999999999999996
2017-10-17,SH600122,,,,0.0,0.6
2017-10-17,SH600123,,,,0.0,0.44999999999999996
2017-10-17,SH600125,,,,0.0,0.9
2017-10-17,SH600126,,,,0.0,0.8
2017-10-17,SH600127,,,,0.0,0.9
2017-10-17,SH600128,,,,0.0,0.5
2017-10-17,SH600129,,,,0.0,0.19999999999999996
2017-10-17,SH600130,,,,0.0,0.0
2017-10-17,SH600131,,,,0.0,0.44999999999999996
2017-10-17,SH600132,,,,0.0,0.7
2017-10-17,SH600133,,,,0.0,0.5
2017-10-17,SH600135,,,,0.0,0.09999999999999998
2017-10-17,SH600136,,,,0.0,0.19999999999999996
2017-10-17,SH600137,,,,0.0,0.30000000000000004
2017-10-17,SH600138,,,,0.0,0.19999999999999996
2017-10-17,SH600139,,,,0.0,0.6
2017-10-17,SH600141,,,,0.0,0.7
2017-10-17,SH600143,,,,0.0,0.7
2017-10-17,SH600145,,,,0.0,
2017-10-17,SH600146,,,,0.0,
2017-10-17,SH600148,,,,0.0,0.6
2017-10-17,SH600149,,,,0.0,0.0
2017-10-17,SH600150,,,,0.0,
2017-10-17,SH600151,,,,0.0,0.19999999999999996
2017-10-17,SH600152,,,,0.0,0.4
2017-10-17,SH600153,,,,0.0,0.30000000000000004
2017-10-17,SH600155,,,,0.0,0.5
2017-10-17,SH600156,,,,0.0,0.4
2017-10-17,SH600157,,,,0.0,0.5
2017-10-17,SH600158,,,,0.0,0.8
2017-10-17,SH600159,,,,0.0,0.6
2017-10-17,SH600160,,,,0.0,0.7
2017-10-17,SH600161,,,,0.0,
2017-10-17,SH600162,,,,0.0,0.55
2017-10-17,SH600163,,,,0.0,0.6
2017-10-17,SH600165,,,,0.0,0.8
2017-10-17,SH600166,,,,0.0,0.7
2017-10-17,SH600167,,,,0.0,0.8
2017-10-17,SH600168,,,,0.0,0.6
2017-10-17,SH600169,,,,0.0,0.6
2017-10-17,SH600170,,,,0.0,0.9
2017-10-17,SH600171,,,,0.0,0.19999999999999996
2017-10-17,SH600172,,,,0.0,0.19999999999999996
2017-10-17,SH600173,,,,0.0,0.7
2017-10-17,SH600175,,,,0.0,
2017-10-17,SH600176,,,,0.0,0.4
2017-10-17,SH600177,,,,0.0,0.7
2017-10-17,SH600178,,,,0.0,0.5
2017-10-17,SH600179,,,,0.0,0.19999999999999996
2017-10-17,SH600180,,,,0.0,0.0
2017-10-17,SH600182,,,,0.0,0.5
2017-10-17,SH600183,,,,0.0,0.4
2017-10-17,SH600184,,,,0.0,0.4
2017-10-17,SH600185,,,,0.0,0.7
2017-10-17,SH600186,,,,0.0,0.19999999999999996
2017-10-17,SH600187,,,,0.0,0.6
2017-10-17,SH600188,,,,0.0,0.6
2017-10-17,SH600189,,,,0.0,0.9
2017-10-17,SH600190,,,,0.0,0.6
2017-10-17,SH600191,,,,0.0,0.19999999999999996
2017-10-17,SH600192,,,,0.0,0.4
2017-10-17,SH600193,,,,0.0,0.5
2017-10-17,SH600195,,,,0.0,0.6
2017-10-17,SH600196,,,,0.0,0.6
2017-10-17,SH600197,,,,0.0,0.5
2017-10-17,SH600198,,,,0.0,0.8
2017-10-17,SH600199,,,,0.0,0.30000000000000004
2017-10-17,SH600200,,,,0.0,0.5
2017-10-17,SH600201,,,,0.0,0.30000000000000004
2017-10-17,SH600202,,,,0.0,0.30000000000000004
2017-10-17,SH600203,,,,0.0,0.5
2017-10-17,SH600206,,,,0.0,0.8
2017-10-17,SH600207,,,,0.0,0.4
2017-10-17,SH600208,,,,0.0,0.6
2017-10-17,SH600209,,,,0.0,
2017-10-17,SH600210,,,,0.0,0.4
2017-10-17,SH600211,,,,0.0,0.7
2017-10-17,SH600212,,,,0.0,0.25
2017-10-17,SH600213,,,,0.0,0.6
2017-10-17,SH600215,,,,0.0,0.5
2017-10-17,SH600216,,,,0.0,0.19999999999999996
2017-10-17,SH600217,,,,0.0,0.7
2017-10-17,SH600218,,,,0.0,0.5
2017-10-17,SH600219,,,,0.0,0.8
2017-10-17,SH600220,,,,0.0,0.6
2017-10-17,SH600221,,,,0.0,0.7
2017-10-17,SH600222,,,,0.0,0.30000000000000004
2017-10-17,SH600223,,,,0.0,0.55
2017-10-17,SH600225,,,,0.0,0.0
2017-10-17,SH600226,,,,0.0,0.5
2017-10-17,SH600227,,,,0.0,0.9
2017-10-17,SH600228,,,,0.0,0.8
2017-10-17,SH600229,,,,0.0,0.9
2017-10-17,SH600230,,,,0.0,0.19999999999999996
2017-10-17,SH600231,,,,0.0,0.8
2017-10-17,SH600232,,,,0.0,0.7
2017-10-17,SH600233,,,,0.0,0.09999999999999998
2017-10-17,SH600234,,,,0.0,0.6
2017-10-17,SH600235,,,,0.0,0.4
2017-10-17,SH600236,,,,0.0,0.4
2017-10-17,SH600237,,,,0.0,0.7
2017-10-17,SH600238,,,,0.0,0.7
2017-10-17,SH600239,,,,0.0,
2017-10-17,SH600240,,,,0.0,0.4
2017-10-17,SH600241,,,,0.0,0.9
2017-10-17,SH600242,,,,0.0,0.09999999999999998
2017-10-17,SH600243,,,,0.0,0.5
2017-10-17,SH600246,,,,0.0,0.4
2017-10-17,SH600247,,,,0.0,0.8
2017-10-17,SH600248,,,,0.0,
2017-10-17,SH600249,,,,0.0,0.6
2017-10-17,SH600250,,,,0.0,0.9
2017-10-17,SH600251,,,,0.0,0.8
2017-10-17,SH600252,,,,0.0,0.30000000000000004
2017-10-17,SH600255,,,,0.0,0.19999999999999996
2017-10-17,SH600256,,,,0.0,0.30000000000000004
2017-10-17,SH600257,,,,0.0,
2017-10-17,SH600258,,,,0.0,0.09999999999999998
2017-10-17,SH600259,,,,0.0,0.6
2017-10-17,SH600260,,,,0.0,0.8
2017-10-17,SH600261,,,,0.0,0.30000000000000004
2017-10-17,SH600262,,,,0.0,0.4
2017-10-17,SH600265,,,,0.0,0.9
2017-10-17,SH600266,,,,0.0,0.30000000000000004
2017-10-17,SH600267,,,,0.0,0.09999999999999998
2017-10-17,SH600268,,,,0.0,0.30000000000000004
2017-10-17,SH600269,,,,0.0,0.6
2017-10-17,SH600270,,,,0.0,0.0
2017-10-17,SH600271,,,,0.0,0.8
2017-10-17,SH600272,,,,0.0,0.30000000000000004
2017-10-17,SH600273,,,,0.0,0.09999999999999998
2017-10-17,SH600275,,,,0.0,0.6
2017-10-17,SH600276,,,,0.0,0.30000000000000004
2017-10-17,SH600277,,,,0.0,0.9
2017-10-17,SH600278,,,,0.0,0.5
2017-10-17,SH600279,,,,0.0,0.65
2017-10-17,SH600280,,,,0.0,0.5
2017-10-17,SH600281,,,,0.0,0.8
2017-10-17,SH600282,,,,0.0,0.8
2017-10-17,SH600283,,,,0.0,0.5
2017-10-17,SH600284,,,,0.0,0.5
2017-10-17,SH600285,,,,0.0,0.9
2017-10-17,SH600287,,,,0.0,0.30000000000000004
2017-10-17,SH600288,,,,0.0,0.9
2017-10-17,SH600289,,,,0.0,
2017-10-17,SH600290,,,,0.0,0.09999999999999998
2017-10-17,SH600291,,,,0.0,0.6
2017-10-17,SH600292,,,,0.0,0.7
2017-10-17,SH600293,,,,0.0,0.9
2017-10-17,SH600295,,,,0.0,0.8
2017-10-17,SH600297,,,,0.0,0.0
2017-10-17,SH600298,,,,0.0,0.30000000000000004
2017-10-17,SH600299,,,,0.0,0.4
2017-10-17,SH600300,,,,0.0,0.19999999999999996
2017-10-17,SH600301,,,,0.0,0.19999999999999996
2017-10-17,SH600302,,,,0.0,0.55
2017-10-17,SH600303,,,,0.0,0.30000000000000004
2017-10-17,SH600305,,,,0.0,0.7
2017-10-17,SH600306,,,,0.0,0.6
2017-10-17,SH600307,,,,0.0,0.7
2017-10-17,SH600308,,,,0.0,0.6
2017-10-17,SH600309,,,,0.0,0.6
2017-10-17,SH600310,,,,0.0,0.9
2017-10-17,SH600311,,,,0.0,0.55
2017-10-17,SH600312,,,,0.0,0.6
2017-10-17,SH600313,,,,0.0,0.9
2017-10-17,SH600315,,,,0.0,0.5
2017-10-17,SH600316,,,,0.0,0.5
2017-10-17,SH600317,,,,0.0,0.6
2017-10-17,SH600318,,,,0.0,0.7
2017-10-17,SH600319,,,,0.0,0.8
2017-10-17,SH600320,,,,0.0,0.7
2017-10-17,SH600321,,,,0.0,0.30000000000000004
2017-10-17,SH600322,,,,0.0,0.44999999999999996
2017-10-17,SH600323,,,,0.0,0.8
2017-10-17,SH600325,,,,0.0,0.6
2017-10-17,SH600326,,,,0.0,0.4
2017-10-17,SH600327,,,,0.0,0.30000000000000004
2017-10-17,SH600328,,,,0.0,
2017-10-17,SH600329,,,,0.0,0.19999999999999996
2017-10-17,SH600330,,,,0.0,0.30000000000000004
2017-10-17,SH600331,,,,0.0,
2017-10-17,SH600332,,,,0.0,0.9
2017-10-17,SH600333,,,,0.0,0.0
2017-10-17,SH600335,,,,0.0,0.09999999999999998
2017-10-17,SH600336,,,,0.0,0.5
2017-10-17,SH600337,,,,0.0,0.7
2017-10-17,SH600338,,,,0.0,0.7
2017-10-17,SH600339,,,,0.0,0.9
2017-10-17,SH600340,,,,0.0,0.0
2017-10-17,SH600343,,,,0.0,0.7
2017-10-17,SH600345,,,,0.0,0.6
2017-10-17,SH600346,,,,0.0,0.6
2017-10-17,SH600348,,,,0.0,0.8
2017-10-17,SH600350,,,,0.0,0.8
2017-10-18,SH000300,,,,0.0,0.09999999999999998
2017-10-18,SH000852,,,,0.0,0.8
2017-10-18,SH000905,,,,0.0,0.8
2017-10-18,SH000906,,,,0.0,0.19999999999999996
2017-10-18,SH000985,,,,0.0,0.7
2017-10-18,SH600000,,,,0.0,0.19999999999999996
2017-10-18,SH600004,,,,0.0,0.09999999999999998
2017-10-18,SH600006,,,,0.0,0.6
2017-10-18,SH600007,,,,0.0,0.8
2017-10-18,SH600008,,,,0.0,0.19999999999999996
2017-10-18,SH600009,,,,0.0,0.19999999999999996
2017-10-18,SH600010,,,,0.0,0.9
2017-10-18,SH600011,,,,0.0,0.5
2017-10-18,SH600012,,,,0.0,0.8
2017-10-18,SH600015,,,,0.0,0.09999999999999998
2017-10-18,SH600016,,,,0.0,0.6
2017-10-18,SH600017,,,,0.0,0.30000000000000004
2017-10-18,SH600018,,,,0.0,0.19999999999999996
2017-10-18,SH600019,,,,0.0,0.6
2017-10-18,SH600020,,,,0.0,0.6
2017-10-18,SH600021,,,,0.0,0.09999999999999998
2017-10-18,SH600022,,,,0.0,0.7
2017-10-18,SH600023,,,,0.0,0.7
2017-10-18,SH600026,,,,0.0,0.8
2017-10-18,SH600027,,,,0.0,0.7
2017-10-18,SH600028,,,,0.0,0.0
2017-10-18,SH600029,,,,0.0,0.0
2017-10-18,SH600030,,,,0.0,0.09999999999999998
2017-10-18,SH600031,,,,0.0,0.30000000000000004
2017-10-18,SH600033,,,,0.0,0.4
2017-10-18,SH600035,,,,0.0,0.7
2017-10-18,SH600036,,,,0.0,0.5
2017-10-18,SH600037,,,,0.0,0.8
2017-10-18,SH600038,,,,0.0,0.9
2017-10-18,SH600039,,,,0.0,0.7
2017-10-18,SH600048,,,,0.0,0.19999999999999996
2017-10-18,SH600050,,,,0.0,0.6
2017-10-18,SH600051,,,,0.0,0.6
2017-10-18,SH600052,,,,0.0,0.6
2017-10-18,SH600053,,,,0.0,0.19999999999999996
2017-10-18,SH600054,,,,0.0,0.19999999999999996
2017-10-18,SH600055,,,,0.0,0.4
2017-10-18,SH600056,,,,0.0,0.0
2017-10-18,SH600057,,,,0.0,0.9
2017-10-18,SH600058,,,,0.0,0.7
2017-10-18,SH600059,,,,0.0,0.8
2017-10-18,SH600060,,,,0.0,0.09999999999999998
2017-10-18,SH600061,,,,0.0,0.09999999999999998
2017-10-18,SH600062,,,,0.0,0.0
2017-10-18,SH600063,,,,0.0,0.8
2017-10-18,SH600064,,,,0.0,0.8
2017-10-18,SH600066,,,,0.0,0.0
2017-10-18,SH600067,,,,0.0,0.6
2017-10-18,SH600068,,,,0.0,0.30000000000000004
2017-10-18,SH600069,,,,0.0,0.8
2017-10-18,SH600070,,,,0.0,0.7
2017-10-18,SH600071,,,,0.0,0.19999999999999996
2017-10-18,SH600072,,,,0.0,0.30000000000000004
2017-10-18,SH600073,,,,0.0,0.9
2017-10-18,SH600074,,,,0.0,
2017-10-18,SH600075,,,,0.0,0.9
2017-10-18,SH600076,,,,0.0,0.7
2017-10-18,SH600077,,,,0.0,0.09999999999999998
2017-10-18,SH600078,,,,0.0,0.8
2017-10-18,SH600079,,,,0.0,0.8
2017-10-18,SH600080,,,,0.0,0.9
2017-10-18,SH600081,,,,0.0,0.8
2017-10-18,SH600082,,,,0.0,0.7
2017-10-18,SH600083,,,,0.0,0.30000000000000004
2017-10-18,SH600084,,,,0.0,
2017-10-18,SH600085,,,,0.0,0.0
2017-10-18,SH600086,,,,0.0,0.0
2017-10-18,SH600088,,,,0.0,0.8
2017-10-18,SH600089,,,,0.0,0.6
2017-10-18,SH600090,,,,0.0,0.5
2017-10-18,SH600091,,,,0.0,0.6
2017-10-18,SH600093,,,,0.0,0.9
2017-10-18,SH600094,,,,0.0,0.7
2017-10-18,SH600095,,,,0.0,0.4
2017-10-18,SH600096,,,,0.0,0.4
2017-10-18,SH600097,,,,0.0,0.5
2017-10-18,SH600098,,,,0.0,0.8
2017-10-18,SH600099,,,,0.0,0.6
2017-10-18,SH600100,,,,0.0,0.7
2017-10-18,SH600101,,,,0.0,0.8
2017-10-18,SH600103,,,,0.0,0.7
